,Date,구분,코드,매출,매출총이익,영업이익,금융수익,금융원가,이자비용,기타수익,기타비용,종속/관계기업손익,세전계속사업이익,법인세비용,중단영업이익,당기순이익,지배주주순이익,비지배주주순이익,자산총계,유동자산,재고자산,매출채권및,현금및현금성자산,비유동자산,유형자산,무형자산,부채총계,유동부채,단기차입금,매입채무및,비유동부채,자본총계,지배주주지분,자본금,자본잉여금,이익잉여금,비지배주주지분,영업활동현금흐름,당기손순익,현금유출없는비용가산,감가상각비,무형자산상각비,현금유입없는수익차감,운전자본변동,기타영업활동현금흐름,투자활동현금흐름,투자활동현금유입,투자활동현금유출,유형자산의증가,기타투자활동현금흐름,재무활동현금흐름,재무활동현금유입,재무활동현금유출,기타재무활동현금흐름,현금및현금성자산증가,기초현금및현금성자산,기말현금및현금성자산
0,2002,Y,005930,585048,222174,91295,3075,4865,2569,15193,12393,3386,95690,22444,0,73246,70528,2718,649550,361642,42969,219461,23586,287908,162773,3492,386336,283512,100106,110285,102824,263213,251416,8891,59318,203221,11798,95865,70528,74075,35926,833,6729,-42010,0,-115047,53651,168698,50637,0,23058,3006761,2980323,-3379,3918,19668,23586
1,2002,Y,000660,46935,3266,-6712,645,6095,5452,3687,11912,130,-20256,19,0,-20275,-19585,-690,111596,18668,6834,7594,2446,92929,68247,16370,62318,20944,6347,10930,41374,49278,48126,262175,1939,-92507,1152,2190,-19585,34090,19086,1264,2223,-10092,0,-1997,5746,7743,4942,0,-2423,5972,8395,0,-2626,5072,2446
2,2002,Y,207940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2002,Y,035420,746,443,302,10,3,0,3,9,-40,262,33,0,230,230,0,1252,810,0,179,362,442,132,39,170,167,0,82,3,1082,1082,37,866,177,0,332,230,122,36,12,0,-20,0,-485,9,494,75,0,437,437,0,0,284,78,362
4,2002,Y,051910,63112,12728,6136,161,1244,1123,1306,863,-9,5487,1616,0,3871,3456,415,46181,12258,4520,4791,2388,33923,30039,1911,28462,21270,2942,10150,7192,17719,14600,3654,7814,3009,3120,7409,3456,4148,2412,173,501,306,0,-3127,2163,5291,3690,0,-3074,3506,6028,-552,1091,1298,2388
5,2002,Y,005380,444196,126601,31308,6031,8002,6815,10344,11553,-398,27731,8485,0,19246,14438,4808,459455,151106,38200,31469,27659,224671,167452,16781,326876,208318,75269,80892,118431,132579,102476,14765,52861,37012,30103,37277,14438,65855,15373,7814,3497,-39518,0,-39521,117025,156545,16866,0,6575,263936,254601,-2761,4614,23044,27659
6,2002,Y,068270,152,38,11,1,3,3,0,1,0,8,0,0,8,8,0,123,102,4,75,11,21,17,0,75,58,37,19,17,48,48,14,9,26,0,-2,8,10,2,0,0,-20,0,-7,12,19,8,0,18,23,4,-1,8,3,11
7,2002,Y,006400,66339,15641,8734,397,637,635,1426,2323,255,7853,1566,0,6287,5892,395,57251,24184,4380,10294,5827,33067,26877,715,22245,15122,3095,10353,7123,35006,32036,2407,12656,19623,2970,12111,5892,6305,4527,0,500,413,0,-3801,3983,7784,4375,0,-5580,3516,8158,-937,2575,3252,5827
8,2002,Y,012330,41768,8889,4275,321,1106,912,465,566,2476,5864,1836,0,4028,4037,-9,33525,14743,3572,5553,4512,18783,6547,1074,19658,11226,893,6409,8432,13867,13867,4260,2665,7228,0,4514,4037,1397,307,173,2739,1819,0,-1272,1491,2763,1507,0,255,8962,8235,-472,3587,926,4512
9,2002,Y,028260,9306,916,471,33,360,355,40,128,2020,2076,604,0,1472,1472,0,24849,1435,112,1121,174,23413,11457,19,12617,3116,4,1493,9501,12232,12232,125,2749,3459,0,1043,1472,594,349,0,2051,1028,0,-738,185,923,834,0,-418,9063,9481,0,-112,286,174
