,Date,구분,코드,매출,매출총이익,영업이익,금융수익,금융원가,이자비용,기타수익,기타비용,종속/관계기업손익,세전계속사업이익,법인세비용,중단영업이익,당기순이익,지배주주순이익,비지배주주순이익,자산총계,유동자산,재고자산,매출채권및,현금및현금성자산,비유동자산,유형자산,무형자산,부채총계,유동부채,단기차입금,매입채무및,비유동부채,자본총계,지배주주지분,자본금,자본잉여금,이익잉여금,비지배주주지분,영업활동현금흐름,당기손순익,현금유출없는비용가산,감가상각비,무형자산상각비,현금유입없는수익차감,운전자본변동,기타영업활동현금흐름,투자활동현금흐름,투자활동현금유입,투자활동현금유출,유형자산의증가,기타투자활동현금흐름,재무활동현금흐름,재무활동현금유입,재무활동현금유출,기타재무활동현금흐름,현금및현금성자산증가,기초현금및현금성자산,기말현금및현금성자산
0,201106,CY,005930,1585243,505101,144499,62577,62796,6152,12627,11355,20388,165941,24271,0,141669,137815,3855,5410205,2451047,570566,843288,413982,2959159,2149347,117917,1800060,1549627,323096,915052,250432,3610146,3453830,35900,188541,3441233,156316,236913,141669,164047,116506,5922,42803,-9507,-16492,-229848,18409,248257,235576,0,-3557,32527,20948,-15138,6220,407761,413982
1,201106,CY,000660,114882,32854,18995,4454,5697,3079,5316,4046,1024,20047,875,0,19171,19150,22,671818,206177,43578,71021,38001,465642,355153,23264,343127,199528,33353,84195,143599,328692,328682,118877,52597,156951,10,37652,11706,29455,26056,630,3206,-6886,-29632,-39111,13741,52852,35566,0,-3592,16175,18882,-885,-5177,43177,38001
2,201106,CY,207940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,201106,CY,035420,16751,14208,6267,302,211,93,82,224,437,6654,1651,0,5004,5001,3,75607,41186,0,6955,14198,34422,11702,3525,21166,13555,2162,6674,7612,54442,54478,964,7776,73067,-35,4883,5004,1876,409,138,700,-389,-906,-4762,6812,11575,876,0,-190,2623,2810,0,-76,14274,14198
4,201106,CY,051910,212112,41961,29573,1502,1299,940,3508,3730,196,29751,6577,0,23175,22609,567,528617,267143,91076,116132,52311,261474,239935,7300,206702,185950,57210,85099,20752,321913,316359,14780,46312,258999,5555,23024,0,12920,10195,254,2628,-24723,-6999,-20370,2081,22450,19970,0,-2827,2488,2330,-2987,-526,52836,52311
5,201106,CY,005380,1597620,377057,136920,13609,16304,12399,31028,23143,33328,175439,40236,0,135203,106864,28339,3569287,1107195,243881,235164,253178,1403961,755279,110421,2232440,1177417,280497,497185,1049510,1336845,910144,59560,197331,934547,154045,212463,135203,142402,39809,13430,57531,4638,-12248,-237204,160442,397647,54202,0,33163,441712,397382,-11167,7687,158894,253178
6,201106,CY,068270,2318,1841,1364,101,25,6,14,28,-2,1426,1,0,1425,1425,0,47152,10565,963,3865,935,36587,26397,6167,15390,8779,2332,1621,6611,31762,31762,2324,15451,7536,0,412,1425,300,94,53,63,-1108,-143,-851,1721,2602,1194,31,837,1956,937,-180,398,536,935
7,201106,CY,006400,51512,7415,2151,2108,2351,-94,2433,1703,2384,5021,729,0,4292,4062,230,321835,96624,20302,34480,36185,225211,69143,3236,75631,51045,5376,33435,24586,246205,239170,9628,50686,135365,7035,3104,4292,6685,3710,188,4831,-3045,4,-8420,2004,10424,5524,0,-1535,3075,3853,-758,-6633,42819,36185
8,201106,CY,012330,196894,37526,23312,1605,926,425,1443,1559,13021,36897,7942,0,28955,28941,13,665789,278505,44595,129144,88673,387285,88743,28064,226918,178369,48146,118646,48548,438871,438533,19644,54408,371554,337,24543,28955,10857,2208,1128,13940,1216,-2544,-19628,298,19924,3765,0,-764,1683,434,-2012,4047,84639,88673
9,201106,CY,028260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,201106,CY,051900,31454,16117,3412,16,301,452,458,124,51,3512,903,0,2609,2543,67,84597,26464,9901,13603,2209,58133,27696,26567,49955,27780,4964,18283,22174,34643,32356,3544,3892,27868,2285,2753,2609,2317,800,68,325,-963,-884,-1593,604,2198,1543,0,-1061,1517,2136,-441,92,2117,2209
11,201106,CY,017670,142832,142832,22967,4541,2908,2868,2299,2683,-900,23315,6034,0,17280,17356,-77,838433,239359,3498,160094,29483,599075,264246,119043,360731,216661,12875,115851,144070,477702,456362,1784,118969,428082,21341,53623,17280,33434,24280,0,5718,12755,-4129,-29775,12276,42050,26274,0,-20248,9204,22757,-6695,3637,25844,29483
12,201106,CY,005490,509972,74137,48637,15618,14796,5640,4525,4228,2283,52039,11694,0,40344,39829,514,2396809,862013,335548,296219,92130,1534795,889148,99541,916836,490954,179393,183519,425882,1479974,1440464,19296,111985,1366785,62569,15564,40344,45175,22206,686,13849,-47239,-8867,-42822,125195,168016,44056,0,39839,68445,20902,-7704,12199,79932,92130
13,201106,CY,035720,3878,3878,1141,100,11,0,202,50,191,1573,166,0,1406,1408,-1,18456,11235,0,3002,3286,7221,2646,1077,3818,3469,2,1435,349,14639,14627,268,6492,7494,12,1250,1406,504,181,70,460,-182,-20,-1378,1476,2853,307,0,-78,127,105,-100,-207,3491,3286
14,201106,CY,000270,348712,77026,27613,1907,2368,1910,3658,2830,14411,42394,8604,0,33790,33311,479,940759,315784,95877,95061,62095,624975,298579,51245,515257,362399,36947,240615,152859,425502,419685,83995,70030,231263,5817,42859,33790,25746,5540,2586,15737,2079,-3018,-23760,3600,27361,9430,0,-14871,14658,27544,-1987,4398,57697,62095
15,201106,CY,015760,411687,3116,-11163,7480,21337,16327,8182,1641,10086,-8393,-695,0,-7698,-8007,310,4095735,332610,73315,191610,34958,3763125,2890885,19007,2156909,452467,32291,157379,1704441,1938825,1930145,128332,322772,1498798,8680,17156,-7698,63359,41603,633,19898,-7073,-11535,-73929,13478,87408,71956,0,47961,28521,-19768,-328,-8956,43913,34958
16,201106,CY,036570,5165,4318,2272,240,0,0,82,94,-120,2379,486,0,1894,1894,0,41707,26727,7,3007,634,14980,8113,565,8626,6078,650,1729,2548,33080,33080,436,8515,28159,0,1969,1894,679,120,20,223,-83,-295,-2691,12778,15468,1427,0,564,682,0,-119,-157,791,634
17,201106,CY,034730,15374,15374,1671,426,716,653,65,236,3681,4891,1149,0,3742,3742,0,152662,42177,74,14572,13708,110486,11155,1113,87196,44757,16716,12263,42439,65467,65467,400,1028,73495,0,1108,3742,1969,330,15,3994,-549,-59,3955,10326,6370,557,0,-5422,15950,21036,-333,-356,14065,13708
