,Date,구분,코드,매출,매출총이익,영업이익,금융수익,금융원가,이자비용,기타수익,기타비용,종속/관계기업손익,세전계속사업이익,법인세비용,중단영업이익,당기순이익,지배주주순이익,비지배주주순이익,자산총계,유동자산,재고자산,매출채권및,현금및현금성자산,비유동자산,유형자산,무형자산,부채총계,유동부채,단기차입금,매입채무및,비유동부채,자본총계,지배주주지분,자본금,자본잉여금,이익잉여금,비지배주주지분,영업활동현금흐름,당기손순익,현금유출없는비용가산,감가상각비,무형자산상각비,현금유입없는수익차감,운전자본변동,기타영업활동현금흐름,투자활동현금흐름,투자활동현금유입,투자활동현금유출,유형자산의증가,기타투자활동현금흐름,재무활동현금흐름,재무활동현금유입,재무활동현금유출,기타재무활동현금흐름,현금및현금성자산증가,기초현금및현금성자산,기말현금및현금성자산
0,2013,Y,005930,2286927,909964,367850,80147,77550,5097,24296,16140,5041,383643,78895,0,304748,298212,6535,2140750,1107603,191349,278759,162848,1033147,754964,39806,640590,513154,64385,301543,127436,1500160,1444426,8975,44039,1486003,55734,467074,304748,285002,154700,9754,46954,-13132,-62589,-447470,21074,468544,231576,0,-41370,3426,32300,-12497,-25067,187915,162848
1,2013,Y,000660,141651,53005,33798,5606,7473,2566,3685,5059,193,30749,2021,0,28729,28725,4,207973,66531,11783,22628,6319,141442,121298,11104,77304,30782,1380,21359,46522,130669,130672,35686,34061,62013,-4,63721,28729,38973,29222,1563,1798,-688,-1495,-48921,39799,88721,32058,0,-15000,35287,50287,0,-265,6584,6319
2,2013,Y,207940,437,-318,-1464,66,9,0,3,3,0,-1408,0,0,-1408,-1290,-117,6534,1327,164,63,1044,5207,3776,1343,2533,1719,520,1163,814,4001,3683,594,5167,-2055,318,-1035,-1408,161,105,15,48,249,9,-1487,169,1657,712,0,1652,1652,0,0,-871,1915,1044
3,2013,Y,035420,23120,23120,5241,775,132,68,77,1370,-22,4569,1311,15695,18953,18975,-22,26977,13361,0,3259,4353,13617,7916,1340,12224,8324,859,3628,3901,14753,14713,165,1329,45562,40,6280,18953,4243,1156,161,15859,710,-1768,-4234,7920,12154,3796,0,-1621,2100,3453,-268,398,3954,4353
4,2013,Y,051910,231436,33089,17430,2034,2366,652,3624,4764,54,16013,3307,0,12706,12660,46,174465,80316,25640,33326,13991,94148,85596,2631,57208,45979,17197,22097,11229,117257,115969,3695,11578,101726,1287,21829,0,13517,10212,240,1044,-2869,-3789,-13103,12618,25721,13607,0,-1988,3398,2302,-3084,6783,7208,13991
5,2013,Y,005380,873076,194481,83155,8053,5527,3412,11380,10665,30571,116967,27032,0,89935,85418,4517,1334215,376775,70731,69666,68724,547304,214626,31291,768387,319197,52928,146249,449190,565828,519311,14890,41307,482742,46517,12085,89935,107004,17690,7824,33677,-132172,-19006,-66207,7317,73524,31711,0,57155,241088,177608,-6325,1131,67593,68724
6,2013,Y,068270,2262,1575,998,237,347,321,409,145,4,1157,132,0,1025,1025,0,19785,5515,1368,2747,808,14270,7165,5025,8914,4978,2451,833,3936,10871,10871,1005,3788,7353,0,1371,1025,1139,301,176,632,118,-279,-2294,333,2669,74,42,1199,4095,2545,-352,276,532,808
7,2013,Y,006400,34285,6164,-113,1772,1778,314,1841,650,4060,5132,1055,-2598,1479,1306,173,105557,20632,5258,6616,7302,84925,17880,1671,30133,15270,4152,10236,14863,75424,73781,2407,12630,50360,1643,3084,1479,9220,3916,390,5981,-1233,-400,-5042,1886,6928,6671,0,-257,3923,3251,-929,-2163,9465,7302
8,2013,Y,012330,341986,48129,29244,2853,2797,374,2392,1953,15607,45345,11381,0,33964,34215,-251,344303,154924,23141,57585,24758,187135,38874,9790,142371,71586,15647,49519,33094,201932,200996,4911,13840,189169,936,18796,33964,24148,4033,1586,19566,-14299,-5451,-24030,3501,27532,6521,0,2062,7363,3452,-1848,-3204,27962,24758
9,2013,Y,028260,32261,5838,1111,624,465,444,72,599,-698,46,98,504,452,452,0,85539,17529,4519,10074,1517,68010,21177,2377,46048,18408,7515,5916,27640,39491,39464,125,517,20378,28,2348,452,2578,0,0,0,-483,-198,-12481,324,12805,1629,0,11313,56016,44704,0,1171,346,1517
10,2013,Y,051900,43263,22944,4964,152,374,373,197,241,36,4735,1078,0,3657,3573,83,34351,9811,3756,4237,1430,24540,10221,12859,19597,9817,3177,4870,9780,14754,14089,886,973,14147,665,3895,3657,2944,967,136,213,-919,-1573,-4927,225,5152,1345,0,1852,7185,4699,-634,778,652,1430
11,2013,Y,017670,166021,166021,20111,1134,5712,3318,745,5072,7065,18271,4008,1832,16095,16390,-294,265765,51234,1771,29129,13986,214531,101966,44840,124100,60692,2600,37959,63407,141666,134524,446,29159,131025,7142,35586,16095,43137,28298,0,10383,-9699,-3565,-25065,12518,37583,28791,0,-5732,18522,17694,-6559,4785,9201,13986
12,2013,Y,005490,618646,68601,29961,23808,28293,6577,2291,6508,-1798,19462,5910,0,13552,13764,-212,844554,316662,97984,130487,42086,527892,357601,59298,386334,202412,73567,74371,183922,458220,420460,4824,10783,410906,37760,48581,13552,59407,25055,1800,11281,-1164,-11932,-87517,47934,135451,65696,0,35323,70530,28460,-6747,-4720,46805,42086
13,2013,Y,035720,2108,2108,659,28,0,0,4,30,-56,604,-10,0,614,614,0,2172,1805,0,496,234,367,203,14,399,359,0,290,41,1773,1773,210,1123,406,0,705,0,192,66,2,28,-82,19,-583,0,583,133,0,12,13,1,0,134,100,234
14,2013,Y,000270,475979,100860,31771,4553,1394,897,3772,3611,13196,48286,10115,0,38171,38171,0,361820,134724,43314,26148,23113,227097,97770,17157,159272,108062,8764,80784,51210,202548,202548,21393,17361,163018,0,47766,38171,35538,8391,3623,16085,-7110,-2747,-35139,2296,37436,11924,0,-7912,7,5287,-2632,4080,19033,23113
15,2013,Y,015760,540378,34422,15190,6295,29316,23819,7355,3067,-422,-3965,-5708,0,1743,600,1143,1555273,152691,42796,75217,22323,1402583,1296376,8132,1040766,202138,5793,60348,838627,514507,502597,32098,16747,327661,11911,68839,1743,115726,73040,884,11114,-8335,-29181,-145033,10182,155215,142591,0,79331,155555,75641,-583,2774,19549,22323
16,2013,Y,036570,7567,5362,2052,168,3,3,186,283,43,2162,575,0,1587,1588,-1,14795,7855,9,899,1233,6940,2483,1121,3208,2518,34,977,689,11588,11412,110,2209,10168,175,2362,1587,1326,289,65,333,-159,-60,-2136,5217,7353,1016,0,-174,14,68,-120,3,1230,1233
