,Date,구분,코드,매출,매출총이익,영업이익,금융수익,금융원가,이자비용,기타수익,기타비용,종속/관계기업손익,세전계속사업이익,법인세비용,중단영업이익,당기순이익,지배주주순이익,비지배주주순이익,자산총계,유동자산,재고자산,매출채권및,현금및현금성자산,비유동자산,유형자산,무형자산,부채총계,유동부채,단기차입금,매입채무및,비유동부채,자본총계,지배주주지분,자본금,자본잉여금,이익잉여금,비지배주주지분,영업활동현금흐름,당기손순익,현금유출없는비용가산,감가상각비,무형자산상각비,현금유입없는수익차감,운전자본변동,기타영업활동현금흐름,투자활동현금흐름,투자활동현금유입,투자활동현금유출,유형자산의증가,기타투자활동현금흐름,재무활동현금흐름,재무활동현금유입,재무활동현금유출,기타재무활동현금흐름,현금및현금성자산증가,기초현금및현금성자산,기말현금및현금성자산
0,2003,Y,005930,648175,225650,62962,3644,6619,2151,16913,15073,2468,64296,10765,0,53531,59622,-6092,680417,355551,47812,170731,41257,324866,194703,4653,378820,280205,72510,123302,98615,301597,294906,8952,62423,244157,6691,140254,59622,94380,42044,945,12790,-958,0,-77940,76589,154529,77008,0,-45724,156969,193591,-9102,17671,23586,41257
1,2003,Y,000660,48031,9124,432,299,3887,3014,2681,20657,143,-20989,14,0,-21003,-21099,96,86038,22466,6224,8974,5657,63572,47588,9058,57545,27305,4888,11296,30240,28494,27321,22362,251476,-113532,1173,12319,-21099,35837,13663,871,772,-1648,0,-4746,4903,9650,8189,0,-4396,1101,5489,-9,3211,2446,5657
2,2003,Y,207940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2003,Y,035420,1663,1058,654,25,0,0,6,7,-16,663,107,0,555,555,0,2007,1062,0,380,142,945,225,43,372,363,0,201,9,1635,1635,38,877,714,0,640,555,156,58,15,0,-71,0,-851,67,918,156,0,-9,9,0,-19,-220,362,142
4,2003,Y,051910,68974,14229,6787,147,1240,972,636,1048,724,6005,1651,0,4355,3625,730,58352,16506,5429,6613,3342,41846,33738,2046,36182,18526,4414,10485,17656,22170,18169,3654,7816,6628,4001,7940,3625,5774,3155,207,885,-575,0,-10526,1673,12199,6089,0,3553,14600,11047,0,954,2388,3342
5,2003,Y,005380,465884,137873,26944,5108,7050,4821,9085,9089,2196,27195,6582,0,20613,17927,2686,534268,193328,54985,36522,47635,268070,178429,18621,379980,253182,94579,77236,126797,154288,119678,14786,53288,51888,34610,52607,17927,65131,14378,4926,7190,-23261,0,-46479,139104,185583,28309,0,10621,117542,102961,-3960,19976,27659,47635
6,2003,Y,068270,185,50,20,1,3,3,1,3,0,16,1,0,15,15,0,160,88,5,73,3,72,60,0,97,86,42,30,10,63,63,14,9,40,0,38,15,19,11,0,0,5,0,-53,10,64,55,0,8,11,4,0,-8,11,3
7,2003,Y,006400,71982,16440,9083,384,418,380,1479,2442,164,8250,1307,0,6943,6494,450,64098,27362,5792,11208,6912,36736,30252,634,22121,18237,2436,11312,3883,41977,38462,2407,12679,26142,3516,12496,6494,6712,4760,0,483,-227,0,-7417,1749,9166,8613,0,-4060,2049,4968,-1140,1085,5827,6912
8,2003,Y,012330,55770,11257,5625,320,836,755,279,415,2113,7087,1873,0,5214,5220,-6,41016,18300,4230,7550,5674,22716,8650,1345,22944,14897,2775,7850,8047,18071,17762,4285,2361,10280,309,2989,5220,1228,459,194,2274,-1184,0,-3559,1451,5010,2406,0,1716,6765,5049,0,1160,4512,5672
9,2003,Y,028260,9864,1123,631,32,257,257,36,31,1009,1419,290,0,1129,1129,0,31749,1890,139,1067,616,29859,11680,12,13067,3460,0,1579,9607,18682,18682,125,2749,4587,0,1100,1129,519,362,0,1032,484,0,-431,115,547,499,0,-226,10018,10245,0,442,174,616
10,2003,Y,051900,11128,5619,713,24,72,72,71,77,12,672,183,0,489,485,4,6666,2644,778,1404,366,4022,3253,92,3746,3163,1514,1528,584,2919,2867,886,973,1021,52,606,485,538,304,18,53,-364,0,-33,415,448,327,0,-568,764,1332,0,5,361,366
11,2003,Y,017670,102721,102721,31051,1131,4012,3915,1483,2040,-70,27543,7891,0,19653,19661,-8,138182,40695,315,24532,3175,97487,46415,36749,77244,45309,7861,19354,31935,60938,59379,446,29116,51399,1560,33288,19661,18907,16499,0,200,-5080,0,-14144,11266,25411,16476,0,-22610,8748,29841,-1517,-3466,6641,3175
12,2003,Y,005490,177892,43385,32630,1481,2993,2503,2113,5713,-45,27473,7303,0,20170,19960,210,207685,76216,20684,24636,5926,131470,98458,4745,75190,41719,7318,15366,33471,132496,129563,4824,38288,98751,2933,34986,19960,22759,15381,300,1163,-6570,0,-21353,138013,159366,12988,0,-10462,70829,78031,-3260,3263,2677,5939
13,2003,Y,035720,1414,823,376,57,38,22,3,33,-72,293,41,0,252,252,0,2122,993,0,426,25,1129,405,62,791,674,0,460,117,1331,1331,74,1087,107,0,546,252,309,153,17,44,29,0,-641,2160,2802,138,0,-5,122,127,0,-100,125,25
14,2003,Y,000270,151033,39539,7624,1530,1958,1128,2733,2392,1299,8835,920,0,7915,7570,345,127842,52611,19989,8988,17118,75231,49412,4659,82684,60380,20321,30668,22303,45158,44202,18487,15982,8899,956,12523,7570,13974,4309,731,2149,-6873,0,-13039,4896,17935,10856,0,7721,10936,2294,-920,7502,9616,17118
15,2003,Y,015760,227746,64600,52238,2539,10635,8297,3821,7832,969,41099,17633,0,23466,23234,232,717273,55409,9049,20695,20506,661864,619141,5160,339453,101403,2102,21242,238051,377819,376544,32037,145445,202315,1276,83111,23234,68788,50887,0,3161,-5751,0,-63730,14612,78342,67820,0,-18849,80005,93738,-5116,532,19975,20506
16,2003,Y,036570,1692,1401,376,55,70,13,95,102,-42,312,12,0,300,317,-17,2507,1946,0,415,190,561,121,163,332,201,0,146,131,2175,2175,94,846,1218,0,181,317,413,80,60,21,-528,0,-377,51,427,96,0,-105,2,107,0,-235,425,190
17,2003,Y,034730,8723,3110,488,73,186,171,32,41,261,627,179,0,448,448,0,6275,3049,23,2273,24,3225,1133,2,5000,3654,650,2561,1346,1274,1274,100,27,1826,0,529,448,502,316,23,264,-157,0,-976,168,1144,805,0,457,1044,566,-20,10,14,24
18,2003,Y,018260,18329,2764,710,270,168,59,200,123,-67,822,253,0,569,619,-50,7492,4929,161,3455,1140,2563,544,148,4697,4010,156,3219,687,2795,2651,282,59,2306,144,1103,619,899,224,68,264,-151,0,-49,1248,1297,333,0,-202,382,571,-14,870,270,1140
19,2003,Y,003550,581487,149882,35508,2744,14500,10242,17871,16610,-4941,20071,6119,0,13952,616,13336,502059,198929,68743,86186,27151,303130,234796,26303,362734,241693,64150,127636,121042,139324,37821,13529,19896,6349,101503,50050,616,81101,30141,5617,15182,-16485,0,-48821,91361,140182,52854,0,7435,144135,136699,0,14651,12500,27151
20,2003,Y,033780,24533,13496,8138,544,1114,410,617,1460,-19,6706,2105,0,4601,4601,0,40619,21232,15728,1964,1515,19388,12065,31,12457,6533,115,4622,5924,28163,28163,9550,811,25157,0,6745,4601,3105,918,7,647,-315,0,-1263,1400,2662,1582,0,-5253,455,4035,-1674,229,1286,1515
21,2003,Y,096770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2003,Y,066570,355945,88743,24271,2088,5781,4364,9845,10044,-5763,14616,2229,0,12387,7050,5337,240581,124784,47385,52910,15815,115797,89289,9630,188280,141506,41853,76152,46774,52300,34205,7840,17231,8748,18096,26410,7050,34443,16026,2249,1105,-13978,0,-32939,13000,45939,30503,0,12523,29356,15259,-1574,6787,9029,15815
23,2003,Y,009150,34698,3834,715,153,684,569,1370,1786,-2875,-3107,-990,0,-2118,-2189,71,32943,10592,3044,5045,2313,22351,15843,219,15735,12704,2782,5784,3032,17208,16825,3880,10761,1856,383,4239,-2189,7445,2794,65,446,-571,0,-3327,1105,4432,3690,0,-1594,2464,3342,-716,-686,2999,2313
24,2003,Y,090430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2003,Y,091990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2003,Y,010130,18099,1022,277,246,401,276,1259,442,-24,915,430,0,485,429,56,18137,6989,2245,912,684,11148,10163,22,10183,4935,1448,2010,5248,7954,7501,944,2954,2876,453,-937,429,1559,1061,28,1052,-1873,0,27,10792,10765,343,0,992,3317,2216,-109,87,597,684
27,2003,Y,010950,80718,7307,4235,622,717,716,2008,2410,0,3738,1182,0,2556,2556,0,48289,24618,10139,9030,5081,23671,18318,21,31803,23908,7564,14442,7895,16486,16486,2848,8158,8048,0,4307,2556,2427,1756,1,394,-282,0,2874,3927,1053,254,0,-7478,2213,7857,-1834,-298,5378,5081
28,2003,Y,251270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2003,Y,009540,95553,12718,4787,1151,2458,2085,2211,3057,96,2730,1244,0,1486,1382,104,137038,62592,12055,32759,6802,74446,57746,1944,101891,87061,4047,15425,14830,35147,31935,3800,27899,5319,3212,33923,1382,7643,3652,507,408,25306,0,-8449,34340,42789,3310,0,-21720,40190,61910,0,5721,1081,6802
30,2003,Y,011170,14603,2417,1720,68,302,221,170,253,1422,2826,719,0,2107,2107,0,16904,4041,1056,2469,70,12863,7296,27,5964,3044,0,1592,2919,10941,10941,1593,4736,4499,0,3194,2107,1873,1556,3,1435,650,0,-3541,19,3560,519,0,265,7254,6910,-80,-82,152,70
31,2003,Y,030200,160678,160678,18224,9469,7968,7055,2450,6062,-303,15811,5236,0,10574,8217,2357,255567,47319,3648,29875,7609,208247,163739,24274,171601,59156,6317,27579,112445,83966,65473,15610,13086,76833,18493,31904,8217,59094,33932,3641,18943,-16465,0,-14809,25105,39914,32094,0,-20652,24741,43260,-2133,-3258,10867,7609
32,2003,Y,032640,22275,2894,2112,215,1127,1034,313,392,0,1121,333,0,788,788,0,33580,7530,1418,5090,42,26050,17489,5689,24020,11879,639,6388,12142,9560,9560,13864,116,-4227,0,4012,788,4279,3466,21,25,-1029,0,-2814,3457,6271,4526,0,-1233,3687,4920,0,-35,76,42
33,2003,Y,018880,11834,2617,1342,51,37,21,236,105,0,1487,458,0,1029,899,129,7764,3994,492,2338,236,3770,3643,4,2729,2455,119,2060,275,5035,4661,534,481,3561,373,1259,899,911,486,1,60,-491,0,-1192,153,1345,1006,0,-749,5,594,-160,-683,919,236
34,2003,Y,002790,13370,8683,2117,125,22,21,1298,248,22,3292,1095,0,2197,1885,312,13253,7490,1290,1572,1728,5763,4886,141,4060,2856,80,2047,1205,9192,8210,510,1946,5983,982,1798,1885,1265,467,60,1132,-220,0,-1131,2287,3418,640,0,-241,104,101,-244,427,1301,1728
35,2003,Y,034220,60983,13063,10741,64,880,807,1865,1661,0,10129,-64,0,10193,10193,0,64593,21205,3372,11449,5039,43387,39459,2225,35652,22341,1440,15462,13311,28940,28940,14500,0,14362,0,16567,10193,10769,9604,442,261,-4134,0,-14439,35,14474,14382,0,2208,8461,6253,0,4336,703,5039
36,2003,Y,021240,2650,1088,331,31,19,19,23,164,-46,156,49,0,106,106,0,1965,1177,217,741,132,788,389,224,987,897,450,300,90,978,978,126,131,733,0,196,106,322,68,30,28,-204,0,-144,79,223,57,0,-56,1686,1702,-40,0,132,132
37,2003,Y,035250,6771,4137,3311,143,0,0,12,176,0,3290,993,0,2297,2297,0,10785,4002,8,27,900,6783,6151,3,2201,2071,0,1399,130,8584,8584,1000,1278,6399,0,3384,2297,440,289,18,0,648,0,-2374,47,2422,2347,0,-536,0,93,-443,474,426,900
38,2003,Y,086280,8674,768,604,13,27,9,37,31,76,672,219,0,453,406,47,3399,2657,9,2127,417,741,444,52,2520,2282,100,1935,238,878,812,50,0,754,66,369,406,117,12,7,79,-75,0,-209,167,376,249,0,136,139,0,-2,297,120,417
39,2003,Y,267250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2003,Y,000720,53483,5006,3181,389,1622,1347,1197,2347,14,811,29,0,782,778,4,49087,27789,2604,15243,5667,21298,9169,2,41647,28168,1923,16633,13479,7439,7073,2798,8183,471,367,137,778,2532,408,0,494,-2679,0,641,2613,1972,569,0,-570,2663,3231,-3,227,5440,5667
41,2003,Y,097950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2003,Y,271560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2003,Y,078930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
