,Date,구분,코드,매출,매출총이익,영업이익,금융수익,금융원가,이자비용,기타수익,기타비용,종속/관계기업손익,세전계속사업이익,법인세비용,중단영업이익,당기순이익,지배주주순이익,비지배주주순이익,자산총계,유동자산,재고자산,매출채권및,현금및현금성자산,비유동자산,유형자산,무형자산,부채총계,유동부채,단기차입금,매입채무및,비유동부채,자본총계,지배주주지분,자본금,자본잉여금,이익잉여금,비지배주주지분,영업활동현금흐름,당기손순익,현금유출없는비용가산,감가상각비,무형자산상각비,현금유입없는수익차감,운전자본변동,기타영업활동현금흐름,투자활동현금흐름,투자활동현금유입,투자활동현금유출,유형자산의증가,기타투자활동현금흐름,재무활동현금흐름,재무활동현금유입,재무활동현금유출,기타재무활동현금흐름,현금및현금성자산증가,기초현금및현금성자산,기말현금및현금성자산
0,201606,CY,005930,2057175,801633,283560,110055,106141,7047,16487,41125,10252,273088,75266,0,197823,196383,1440,9739476,5113433,782615,1167249,968557,4626042,3432378,215794,2539904,2005890,421835,1127962,534014,7199571,6950402,35900,176156,7361607,249170,462933,197823,375757,201039,13399,55007,-2548,-53090,-271841,67877,339720,205678,0,-110453,19309,98470,-31292,79755,888802,968557
1,201606,CY,000660,169376,64482,33868,8742,9553,1304,407,1449,285,32300,5762,0,26539,26489,50,1181472,369799,79548,109932,36206,811673,693887,68195,328276,176455,11416,112617,151822,853195,853114,146308,165748,570449,82,65656,26539,53155,39284,3377,1127,-2256,-10653,-56541,-28796,27745,63664,0,-5689,39600,41759,-3530,3374,32833,36206
2,201606,CY,207940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,201606,CY,035420,36571,36571,10006,518,563,67,1045,925,-18,10062,2776,-920,6365,6372,-6,179958,109086,606,20824,30714,70871,34431,4840,84326,68045,17438,22791,16283,95631,90484,660,5324,126248,5146,9996,6365,6861,1448,137,1071,490,-2648,-8870,1499,10369,1182,0,-1915,1989,3584,-321,-234,30948,30714
4,201606,CY,051910,203116,39257,19685,1561,2679,628,5810,7892,73,16558,3928,0,12630,12774,-143,757124,349746,97509,134144,69037,407378,359433,22644,230592,202688,79163,93067,27905,526531,522275,14780,46312,463256,4258,30296,0,19721,12503,467,1954,735,-4764,-17064,11378,28442,14271,0,-7956,3580,7921,-3615,5204,63833,69037
5,201606,CY,005380,952217,185461,61232,9639,6827,2713,11989,11986,19089,83137,20462,0,62674,61507,1169,6601989,1756253,405187,332358,266876,2922980,1139797,170414,3900653,1637779,334496,622618,2262874,2701337,2504354,59560,148045,2416631,196982,-9332,62674,128926,20633,10064,23350,-154076,-23508,-69238,42482,111719,49727,0,81264,290936,196163,-13508,3005,263871,266876
6,201606,CY,068270,6313,3730,2410,73,306,297,53,159,10,2082,227,0,1855,1810,44,110252,43945,9243,27565,5342,66308,35712,28527,34450,25091,12608,2952,9358,75803,70797,4574,27447,40022,5006,749,1855,1611,350,491,96,-2157,-462,-1556,260,1851,330,35,294,2587,2002,-292,-514,5856,5342
7,201606,CY,006400,38529,5310,-10286,1491,1791,310,11208,9504,1227,-7656,-291,12462,5097,5437,-340,638917,192393,27236,42922,43796,446526,112291,45032,195926,124174,20468,78305,71752,442992,433062,14268,201262,189856,9928,143,5097,22861,4613,1144,24535,-2035,-1246,13193,35064,21873,9156,0,-8342,2526,10147,-721,5054,38742,43796
8,201606,CY,012330,376635,53961,30405,3224,3162,369,3480,3511,11949,42385,11110,-155,31120,31130,-10,1574785,699891,106235,246864,118490,874895,315701,37077,533661,381785,62213,219984,151875,1041124,1038533,19644,55799,1001109,2592,42927,31120,27459,5246,674,15278,4071,-4445,-50214,-7845,42369,25500,0,-42,12885,9610,-3317,-7689,126887,119198
9,201606,CY,028260,242981,26920,-2659,1504,3192,1814,40162,9824,-1935,24054,868,0,23186,24658,-1471,1631280,495748,53896,277639,91942,1135530,207112,80891,929296,588848,95178,244850,340448,701984,636916,764,401756,199955,65070,13501,23186,16592,4776,-207,36697,12051,-1630,23215,31943,8729,4106,0,-12164,747,12023,-889,24628,67313,91942
10,201606,CY,051900,57888,34418,7965,57,291,262,554,904,77,7456,1964,0,5491,5375,117,170067,53817,18160,20173,13195,116250,51501,56692,82193,46115,4448,27253,36079,87873,84715,3544,3892,84775,3159,6973,5491,4307,1133,170,281,-600,-1943,-4166,623,4790,3642,0,-4850,1014,4934,-931,-2031,15226,13195
11,201606,CY,017670,171365,171365,17020,4190,3310,2899,568,2369,4507,20606,5221,0,15386,15402,-17,1141599,226579,10949,133501,38921,915020,401800,164224,526694,210655,8249,137485,316039,614906,609736,1784,116636,598902,5169,41864,15386,41602,30269,0,8642,-2053,-4429,-26677,8509,35186,22177,0,-12438,9365,14553,-7249,2699,36222,38921
12,201606,CY,005490,532205,61256,23307,25487,36592,7074,3621,11907,-3053,865,763,0,102,2953,-2850,3224601,1180421,328512,435162,182716,2044180,1374572,255353,1423777,809365,340503,250775,614411,1800824,1649195,19296,55484,1617020,151630,72788,102,70671,28561,3796,12689,23064,-8359,-43509,158762,202271,22689,0,-34980,32450,59860,-7569,-5342,188079,182737
13,201606,CY,035720,10903,10903,845,213,151,8,196,213,-78,812,304,0,507,460,48,165194,39338,201,5454,18400,125856,9198,109711,44484,27223,9680,6434,17261,120711,117173,1278,105943,10294,3538,1852,0,1493,528,396,244,254,-462,-10773,3115,13887,776,0,10351,18260,7780,-129,1448,16951,18400
14,201606,CY,000270,530021,106530,25964,3847,3019,1272,6728,9865,9337,32994,5482,0,27512,27512,0,1893330,764122,314193,128646,82804,1129208,518932,84743,912869,612951,81359,404570,299918,980461,980461,85572,69203,851505,0,44070,27512,41335,10316,4734,9325,-10849,-4604,-51335,16202,67537,27536,0,3632,24191,16149,-4410,-3149,85953,82804
15,201606,CY,015760,591228,155688,133287,11140,27148,18185,92466,3457,1481,207770,59949,0,147820,146458,1362,7022191,841131,198484,274664,177368,6181059,5697676,34521,4302737,954948,24112,206677,3347787,2719454,2667917,128392,81655,1929147,51537,183268,147820,192403,85134,720,95723,-15326,-45906,-113194,86206,199399,137092,0,-75191,28155,82274,-21072,-4896,182264,177368
