,Date,구분,코드,매출,매출총이익,영업이익,금융수익,금융원가,이자비용,기타수익,기타비용,종속/관계기업손익,세전계속사업이익,법인세비용,중단영업이익,당기순이익,지배주주순이익,비지배주주순이익,자산총계,유동자산,재고자산,매출채권및,현금및현금성자산,비유동자산,유형자산,무형자산,부채총계,유동부채,단기차입금,매입채무및,비유동부채,자본총계,지배주주지분,자본금,자본잉여금,이익잉여금,비지배주주지분,영업활동현금흐름,당기손순익,현금유출없는비용가산,감가상각비,무형자산상각비,현금유입없는수익차감,운전자본변동,기타영업활동현금흐름,투자활동현금흐름,투자활동현금유입,투자활동현금유출,유형자산의증가,기타투자활동현금흐름,재무활동현금흐름,재무활동현금유입,재무활동현금유출,기타재무활동현금흐름,현금및현금성자산증가,기초현금및현금성자산,기말현금및현금성자산
0,2014,Y,005930,2062060,779272,250251,82598,72940,5929,38014,22597,3425,278750,44807,0,233944,230825,3119,2304230,1151460,173175,282345,168408,1152769,808730,47855,623348,520139,80293,322715,103209,1680882,1621817,8975,44039,1695296,59065,369754,233944,286015,169100,11434,62777,-38371,-49056,-328064,46962,375026,220429,0,-30571,36017,44249,-22339,5560,162848,168408
1,2014,Y,000660,171256,76638,51095,6786,7998,1704,6187,5824,231,50477,8525,0,41952,41955,-3,268833,103635,14976,44210,4368,165198,140903,13367,88470,57653,7342,33976,30817,180363,180365,36577,41437,102769,-2,58667,41952,49118,32697,1743,1443,-26575,-4385,-60878,5294,66172,48007,0,283,38488,38205,0,-1951,6319,4368
2,2014,Y,207940,1054,-140,-1052,74,121,25,589,2,-327,-839,0,0,-839,-819,-20,13573,1790,357,287,963,11783,7613,2751,6952,2442,485,1778,4510,6621,6265,1018,8028,-2874,356,-1637,-839,940,235,29,619,-1039,-79,-5265,49,5314,3659,0,6820,7340,520,0,-81,1044,963
3,2014,Y,035420,27585,27585,7582,779,1414,57,173,525,-7,6588,2372,301,4518,4545,-27,33945,19458,165,4216,7225,14487,9010,1208,15970,10807,2085,5596,5163,17974,17960,165,1331,25836,14,8366,4518,5875,1317,123,761,834,-2100,-4361,1860,6221,2713,0,-1119,4476,5376,-219,2873,4353,7225
4,2014,Y,051910,225778,30039,13108,1271,1690,792,3791,5078,196,11599,3058,0,8540,8679,-139,181276,81468,27112,33756,9880,99808,86995,5250,58618,48090,17497,24485,10527,122659,121399,3695,11578,106906,1259,19944,0,15367,11176,326,994,-1667,-4360,-19907,9927,29834,14113,0,-4377,5098,6477,-2999,-4110,13991,9880
5,2014,Y,005380,892563,191300,75500,8819,6010,3002,10399,13081,23887,99513,23018,0,76495,73468,3027,1472251,425271,74172,78967,70965,607034,225423,38217,846046,351797,68259,149676,494249,626206,576548,14890,41346,546499,49657,21208,76495,111382,18438,7061,27685,-124211,-14771,-61950,117196,179146,33538,0,47070,205903,152964,-5869,2241,68724,70965
6,2014,Y,068270,4710,3411,2015,113,566,383,85,153,-3,1491,316,0,1175,1127,48,23224,7930,2236,4186,1088,15293,8982,6016,9746,4939,2639,803,4807,13478,12474,1036,3654,8450,1004,1452,1175,1845,302,461,128,-1157,-283,-1063,480,1567,315,24,-113,2823,2570,-366,280,808,1088
7,2014,Y,006400,54742,9287,708,1933,1855,408,2336,3031,1903,1994,472,-2324,-803,-838,35,159685,35356,7686,9014,6275,124330,33249,12789,41416,22543,4982,11889,18874,118269,115864,3567,50326,48623,2405,3106,-803,9729,4442,885,5328,101,-593,-3276,1803,5079,4763,0,-838,3681,3689,-830,-1026,7302,6275
8,2014,Y,012330,351266,51232,31412,3185,2455,329,2353,2315,14410,46590,11807,-857,33925,34224,-299,391119,176269,23909,63267,29114,211241,44349,9673,158258,78746,14014,54953,35245,232861,231627,4911,13836,220275,1234,8466,33925,25151,4357,612,18803,-28437,-3370,-1866,13062,14928,10695,0,-2223,2190,2517,-1896,4356,24758,29114
9,2014,Y,028260,51296,16327,2134,116,653,653,595,355,-369,1469,553,3635,4551,4556,-6,95114,19801,5355,9787,3047,75313,21318,2748,42261,12655,633,5310,29606,52853,52831,135,5753,24823,22,1431,4551,4722,1439,0,5292,-1179,-1372,544,5867,5323,1856,0,-456,10793,11250,0,1530,1517,3047
