,Date,구분,코드,매출,매출총이익,영업이익,금융수익,금융원가,이자비용,기타수익,기타비용,종속/관계기업손익,세전계속사업이익,법인세비용,중단영업이익,당기순이익,지배주주순이익,비지배주주순이익,자산총계,유동자산,재고자산,매출채권및,현금및현금성자산,비유동자산,유형자산,무형자산,부채총계,유동부채,단기차입금,매입채무및,비유동부채,자본총계,지배주주지분,자본금,자본잉여금,이익잉여금,비지배주주지분,영업활동현금흐름,당기손순익,현금유출없는비용가산,감가상각비,무형자산상각비,현금유입없는수익차감,운전자본변동,기타영업활동현금흐름,투자활동현금흐름,투자활동현금유입,투자활동현금유출,유형자산의증가,기타투자활동현금흐름,재무활동현금흐름,재무활동현금유입,재무활동현금유출,기타재무활동현금흐름,현금및현금성자산증가,기초현금및현금성자산,기말현금및현금성자산
0,201703,CY,005930,2026319,845726,324633,104030,95898,5697,28521,24024,297,337558,85981,0,251577,246407,5170,10148239,5330437,764480,1070745,1107827,4817801,3553042,304559,2706640,2100149,432969,1209450,606491,7441599,7184520,35900,176156,7619004,257079,492646,251577,365422,189606,14255,56823,-20989,-46539,-354331,139796,494128,283083,0,-95968,27203,92060,-31111,27932,1079896,1107827
1,201703,CY,000660,198317,83975,51826,8919,10211,1161,510,952,195,50286,6175,0,44112,44076,36,1250320,372651,80728,116046,49787,877668,744588,74845,321341,154665,1751,111294,166677,928978,928771,146308,165748,656621,208,77192,44112,56385,42361,3067,2946,-11898,-8460,-61564,-10533,51031,63253,0,-3208,10042,9719,-3530,12159,37628,49787
2,201703,CY,207940,1076,177,34,148,73,33,2,1,-508,-398,-68,0,-331,-331,0,72189,10985,1544,901,1674,61203,11978,136,31752,23188,0,1650,8564,40437,40437,1654,24873,13916,0,148,-331,508,0,0,0,0,-30,2016,8200,6184,869,0,-2793,0,2793,0,-630,2303,1674
3,201703,CY,035420,41676,41676,11361,778,255,43,967,927,-100,11823,3783,9,8049,7893,156,237349,155821,470,27100,61102,81527,34790,4655,84734,66561,9147,26736,18175,152612,134779,660,38003,148185,17833,10792,8049,7562,1500,188,1504,-664,-2649,-5579,3201,8781,2009,0,7467,16184,8396,-321,11902,49199,61102
4,201703,CY,051910,222719,45435,23311,1997,3622,900,5796,8148,17,19351,4441,0,14910,14729,181,825241,371122,115889,146170,65800,454118,383383,41221,264311,225285,80531,109797,39026,560929,556923,14999,57478,492096,4007,19501,0,20408,13014,641,2083,-12981,-5193,-13483,13403,26886,13738,0,-13179,11969,21683,-3465,-7427,73227,65800
5,201703,CY,005380,946644,177434,51019,9995,7154,2916,12210,13680,16615,69008,15436,0,53572,50500,3072,6888758,1828263,419347,303329,284161,3067078,1158732,178108,4063336,1663322,330482,610656,2400014,2825423,2622848,59560,155475,2549666,202575,27700,53572,136925,21812,12271,19912,-121041,-21842,-66376,-8967,57410,27100,0,41266,278169,226058,-10845,588,283574,284161
6,201703,CY,068270,7587,4493,3121,97,264,141,81,50,5,2991,634,0,2357,2349,9,118679,49032,7925,30373,8174,69648,34819,32712,32481,24507,13450,3266,7974,86199,80423,4722,29849,45792,5775,3870,2357,2051,420,516,95,15,-459,-2763,208,2999,156,28,423,2526,1872,-234,1502,6671,8174
7,201703,CY,006400,52149,8222,-2899,3487,3592,296,942,1103,4495,1329,1257,10028,10100,10153,-53,607129,174072,27171,38314,41001,433057,97531,37742,166466,95607,10057,65111,70860,440662,431017,14268,201248,200030,9644,-11352,10100,16475,3357,917,17802,-17346,-2780,17908,26596,8689,10094,0,-7826,7769,14869,-727,555,40447,41001
8,201703,CY,012330,381900,52670,28550,3717,1707,435,2268,3307,10217,39738,9598,0,30139,30059,81,1610536,693153,109511,261417,115431,917384,332044,37849,497119,328483,56576,231109,168636,1113417,1110979,19644,56136,1083777,2439,20155,30139,21421,6160,745,12657,-13209,-5540,-9997,10850,20848,12182,0,-3782,4943,5416,-3310,5137,110295,115431
9,201703,CY,028260,283179,38468,7113,3453,3487,2011,14712,10980,-1577,9231,2001,0,7230,7698,-469,1694094,476512,52549,245753,95802,1217582,205617,63359,909936,570983,74924,235708,338954,784158,695225,764,410496,204120,88932,14794,7230,17413,5166,0,13480,4242,-610,-5851,13935,19785,5072,0,-6022,23673,28822,-874,1208,94595,95802
