,Date,구분,코드,매출,매출총이익,영업이익,금융수익,금융원가,이자비용,기타수익,기타비용,종속/관계기업손익,세전계속사업이익,법인세비용,중단영업이익,당기순이익,지배주주순이익,비지배주주순이익,자산총계,유동자산,재고자산,매출채권및,현금및현금성자산,비유동자산,유형자산,무형자산,부채총계,유동부채,단기차입금,매입채무및,비유동부채,자본총계,지배주주지분,자본금,자본잉여금,이익잉여금,비지배주주지분,영업활동현금흐름,당기손순익,현금유출없는비용가산,감가상각비,무형자산상각비,현금유입없는수익차감,운전자본변동,기타영업활동현금흐름,투자활동현금흐름,투자활동현금유입,투자활동현금유출,유형자산의증가,기타투자활동현금흐름,재무활동현금흐름,재무활동현금유입,재무활동현금유출,기타재무활동현금흐름,현금및현금성자산증가,기초현금및현금성자산,기말현금및현금성자산
0,200403,CY,005930,483968,169068,98497,3147,5246,892,9030,5452,-2877,97097,17401,0,79696,79696,0,1516043,498323,93909,80912,52179,1017720,682220,13012,364628,325162,3918,255757,39467,1151413,1151413,35825,249141,934432,0,141362,79696,55487,39233,732,4318,10497,0,-114646,13866,128511,74124,0,-26309,-1942,15490,-8878,407,51772,52179
1,200403,CY,000660,42353,10092,3085,203,2559,2249,2137,8141,1809,-3465,0,0,-3465,-3465,0,297856,47169,15412,23658,4525,250687,171326,36119,167949,54158,13406,37576,113789,129908,129908,89458,761135,-326468,0,10826,-3465,18210,9914,725,1321,-2597,0,-6834,2280,9114,8631,0,-1067,529,1597,0,2924,1600,4525
2,200403,CY,207940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,200403,CY,035420,1814,1143,661,26,0,0,7,7,-22,665,118,0,547,547,0,7593,4311,0,1468,1275,3282,849,172,1326,1276,0,695,51,6267,6267,189,3479,2585,0,629,547,194,64,17,0,-113,0,-916,-186,731,150,0,-10,9,0,-18,-297,1572,1275
4,200403,CY,051910,59100,11986,4923,111,1184,829,697,921,1886,5513,1390,0,4123,4123,0,187147,43819,15636,19109,8167,143330,95982,6256,117348,58337,7435,36560,59010,69798,69798,14616,29564,23938,0,4616,4123,4541,2690,169,2265,-1782,0,-9745,1034,10778,5402,0,5449,11693,5142,-1100,322,7845,8167
5,200403,CY,005380,250892,66292,20842,3774,2946,1985,6580,5215,1026,24063,6880,0,17182,17182,0,934426,319957,52729,77641,47249,614469,337611,37115,460437,289575,27759,176201,170861,473989,473989,59102,215208,194709,0,20669,17182,30627,7836,1829,3948,-23193,0,-20485,8500,28984,9035,0,-5647,39010,42227,-2431,-5464,52713,47249
6,200403,CY,068270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,200403,CY,006400,51026,11471,5694,354,171,139,538,1117,3083,8381,946,0,7437,7437,0,201270,61540,12220,25056,16572,139730,66489,953,53872,40311,0,27630,13562,147399,147399,9628,50143,99567,0,6066,7437,3430,2795,23,3103,-1696,0,-6701,1513,8216,6339,0,435,2258,485,-1336,-199,16771,16572
8,200403,CY,012330,55210,11867,6558,232,756,688,253,311,2153,8132,2148,0,5983,5983,0,151046,58868,12157,27233,15853,92178,29727,4302,80400,48779,1767,29769,31622,70645,70645,17147,9543,41967,0,5184,5983,1158,384,170,2400,446,0,-3159,-16603,-13443,1647,0,-2191,4261,5856,-596,-166,16020,15853
9,200403,CY,028260,10066,1041,540,35,237,237,72,38,818,1189,222,0,966,966,0,124019,7089,518,4733,1508,116930,46718,53,51639,13716,710,5715,37923,72380,72380,500,10996,17892,0,840,966,532,365,0,882,224,0,-446,146,591,542,0,-388,12424,12811,0,7,1500,1508
