,Date,구분,코드,매출,매출총이익,영업이익,금융수익,금융원가,이자비용,기타수익,기타비용,종속/관계기업손익,세전계속사업이익,법인세비용,중단영업이익,당기순이익,지배주주순이익,비지배주주순이익,자산총계,유동자산,재고자산,매출채권및,현금및현금성자산,비유동자산,유형자산,무형자산,부채총계,유동부채,단기차입금,매입채무및,비유동부채,자본총계,지배주주지분,자본금,자본잉여금,이익잉여금,비지배주주지분,영업활동현금흐름,당기손순익,현금유출없는비용가산,감가상각비,무형자산상각비,현금유입없는수익차감,운전자본변동,기타영업활동현금흐름,투자활동현금흐름,투자활동현금유입,투자활동현금유출,유형자산의증가,기타투자활동현금흐름,재무활동현금흐름,재무활동현금유입,재무활동현금유출,기타재무활동현금흐름,현금및현금성자산증가,기초현금및현금성자산,기말현금및현금성자산
0,201012,CY,005930,1546304,519636,166211,74651,77001,5810,17554,10799,22671,193286,31821,0,161465,157990,3475,5072911,2406910,543610,834440,382921,2666001,1934675,101032,1754480,1537072,318746,913944,217408,3318431,3173822,35900,205949,3188300,144608,238267,161465,186829,108474,5465,45946,-56680,-7401,-239848,31066,270914,216192,0,-1523,21901,4248,-19177,-3585,386506,382921
1,201012,CY,000660,119734,44665,30889,828,3962,3020,7727,9477,997,27001,522,0,26478,26478,0,616442,196404,34690,62135,37561,420038,270383,19582,321604,188475,29887,98990,133129,294839,294839,118728,55497,115038,0,42854,26478,23616,17669,887,2820,-4419,-28676,-40117,2709,42826,26042,0,-3996,11835,15830,0,-1260,38821,37561
2,201012,CY,207940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,201012,CY,035420,13125,7634,6071,194,143,55,74,172,423,6448,1504,0,4942,4942,0,60591,29910,0,7353,8662,30681,9366,909,12811,9489,0,4844,3323,47780,47780,964,7764,63746,0,5167,4942,635,122,76,581,172,0,-3262,6539,9802,687,0,-1068,1584,2652,0,837,7825,8662
4,201012,CY,051910,194714,39988,28399,1374,1830,613,4455,4771,554,28185,6187,0,21997,21583,416,479745,244482,78541,112264,47816,235262,214541,6888,197242,168922,57043,80285,28319,282502,277524,14780,46312,219780,4980,25072,0,8370,6542,179,1415,-5282,-4785,-16219,2994,19213,16173,0,-6244,2351,5797,-2800,2615,45202,47816
5,201012,CY,005380,1394152,330435,114355,11450,14082,10775,29320,21765,32193,151474,32941,0,118532,93116,25416,2301999,786279,164091,181641,130737,1169594,573849,94308,1205337,696017,134689,372869,506536,1096662,729306,59560,236789,710579,94700,196626,118532,106703,36502,12930,42712,14103,0,-210795,151660,362456,44287,0,8424,263555,245368,-9763,-5864,50005,130737
6,201012,CY,068270,1810,1415,1066,60,23,11,13,16,-3,1099,15,0,1084,1084,0,38644,8995,875,2491,488,29647,22102,4327,13421,6431,2412,926,6990,25221,25221,2304,13575,5112,0,336,1084,230,95,45,22,-957,0,-2664,784,3447,775,0,2429,3831,1401,0,101,386,488
7,201012,CY,006400,51243,7904,2342,2967,3117,0,971,445,1509,4226,375,0,3851,3561,290,300775,107236,18271,32062,49462,193541,66847,3158,73821,51377,4307,31044,22444,226956,219999,9628,51282,127710,6956,4889,3851,5090,3586,169,2800,-1352,102,-2521,2775,5298,3987,0,-6227,547,6173,-602,-3675,53136,49462
8,201012,CY,012330,136958,31767,18033,664,486,207,1351,1269,12200,30494,6260,0,24233,24233,0,511312,185073,25096,91059,59659,326239,55403,22906,141545,102524,11117,87719,39022,369767,369767,19644,54206,294686,0,20306,24233,5795,1400,1636,12666,2945,0,-5268,622,5889,2088,0,-2290,1000,1534,-1756,12748,46911,59659
9,201012,CY,028260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,201012,CY,051900,28266,14927,3275,15,297,298,298,154,49,3186,817,0,2369,2307,63,76475,23031,8061,12054,1886,53443,22893,26565,45911,25595,3627,15875,20316,30564,28389,3544,3892,23873,2173,3194,2369,2151,730,68,104,-566,-654,-5290,479,5769,1486,0,2194,3834,1219,-419,102,1784,1886
11,201012,CY,017670,124599,124599,20350,2182,2949,2758,2685,3031,-1067,18169,4058,0,14111,14111,0,767911,216639,546,155099,13606,551272,195557,99766,319150,164187,1000,111532,154962,448762,448762,1784,121299,407297,0,36830,14111,25917,21857,0,2983,-215,0,-21459,13014,34473,18653,0,-16000,538,9738,-6800,-631,14237,13606
12,201012,CY,005490,325820,65637,50470,3603,3219,3187,6075,8806,3377,51501,9473,0,42027,42027,0,1796416,550833,201266,133387,14055,1245584,713647,6558,456408,193852,42214,92103,262555,1340010,1340010,19296,177107,1213360,23061,36052,42027,32194,22674,359,7872,-30298,0,-57606,183047,240653,42455,0,22009,49178,20236,-6933,457,13599,14055
13,201012,CY,035720,3455,3455,980,40,4,4,6,55,238,1204,88,0,1117,1117,0,14712,7662,0,2283,2843,7050,2353,844,3070,2742,0,1262,328,11642,11642,266,6050,5170,0,1053,1117,323,171,70,261,-127,0,-983,800,1783,268,0,-46,156,201,0,23,2819,2843
14,201012,CY,000270,232614,53298,16802,1343,2358,2030,2593,1681,11057,27758,5214,0,22544,22544,0,704257,174076,37580,49655,36793,530182,251263,45315,359962,235802,3731,157098,124161,344295,344295,83307,71052,142011,0,30368,22544,14696,4124,2176,11556,4685,0,-18458,1321,19780,5648,0,-16575,6272,21878,-970,-4665,41458,36793
15,201012,CY,015760,391896,-5757,-17875,903,12244,11216,5921,2121,23652,-1764,-1149,0,-614,-614,0,2914197,179862,2137,145234,12343,2734335,1377689,3742,1284477,336958,19393,136814,947518,1629720,1629720,128312,587916,926365,0,-30,-614,28516,20182,363,26130,-1803,0,-42695,17146,59841,48268,0,43726,88145,44414,-5,999,11344,12343
16,201012,CY,036570,5145,4357,2507,217,0,0,71,421,-125,2249,510,0,1738,1738,0,36931,24453,5,2627,776,12479,6515,121,7192,5651,0,1877,1541,29738,29738,436,8384,24909,0,2246,1738,495,124,17,143,158,0,-2280,12467,14747,304,0,-48,51,0,-98,-80,856,776
17,201012,CY,034730,14752,14752,1623,467,701,666,98,327,2250,3411,793,0,2619,2619,0,140256,45179,8,12634,17635,95076,8651,209,87742,50321,25350,10749,37420,52514,52514,400,1036,53205,0,1270,2619,906,297,3,2603,349,0,390,8186,7795,571,0,671,11281,10443,-165,2332,15303,17635
18,201012,CY,018260,43300,7827,3878,444,221,21,520,155,15,4479,1203,0,3276,3248,27,136987,71816,531,32851,11478,65170,27755,27399,37602,32962,149,20172,4640,99386,97971,1444,35751,60611,1415,4844,3276,3993,1813,391,713,-676,-1037,-4056,1057,5115,3624,0,-337,54,195,-196,490,10989,11478
19,201012,CY,003550,94802,23113,19422,262,908,665,594,1439,0,17934,1777,-140,16015,15288,727,528536,104090,10607,66765,12980,424445,77784,4056,139654,98549,6956,68228,41105,388883,375733,35176,94173,248092,13150,9102,16015,7260,2790,166,12711,-2333,870,-4595,6384,10979,3742,0,-4828,7691,10693,-1824,-324,13303,12980
20,201012,CY,033780,34614,20148,10812,2703,44,32,1396,806,-3,14057,3749,0,10309,10317,-11,219729,122833,56505,24493,27137,96896,59533,2395,49307,39289,3262,28617,10017,170421,169056,38200,19083,118869,1366,8452,10309,6369,1476,13,3745,-1945,-2535,1544,4891,3586,2116,238,-3327,966,704,-3589,6646,20491,27137
21,201012,CY,096770,438636,30642,17142,4568,10071,3885,14039,14130,3262,14809,2725,0,12084,12084,0,1025302,442586,186650,133035,70715,582716,415904,27824,606333,373220,93147,211551,233114,418969,418969,18744,235126,107460,0,716,12084,10128,4713,783,6266,-15229,0,-6817,3259,10075,4252,0,7528,20211,10730,-1953,1429,69287,70715
22,201012,CY,066570,557539,123007,882,8198,10390,2331,20099,19216,4774,4345,1,8477,12822,12269,551,1339698,717528,252867,336328,73899,622171,268180,31146,821106,673446,152497,414678,147659,518593,505806,32368,86294,404603,12788,85,12822,34981,10072,2824,16503,-26399,-4816,-16698,10601,27299,17452,0,12207,32783,17493,-3083,-4796,78695,73899
23,201012,CY,009150,56512,11694,4658,146,454,454,3033,1689,26,5693,1329,2303,6668,5547,1120,258870,101714,24974,39770,31977,157155,100738,3123,124533,81140,32404,41320,43394,134335,122205,15520,41894,43800,12131,9651,6668,8651,5077,117,1454,-3218,-996,-12004,877,13077,11359,197,-796,20640,20040,-1395,-3933,35909,31977
24,201012,CY,090430,20584,15025,3402,110,4,4,215,117,-56,3555,711,0,2844,2844,0,79371,25214,5947,5716,6641,54157,45810,1239,17476,10730,0,7973,6746,61896,61896,1380,28515,31466,0,3452,2844,1163,650,94,203,-353,0,-3853,420,4274,3017,0,-380,0,0,-380,-782,7419,6637
25,201012,CY,091990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,201012,CY,010130,31291,5609,5044,517,244,41,688,425,574,6152,1245,0,4909,4909,0,119333,57009,27090,5915,6735,62323,33097,0,21260,15589,5488,6436,5671,98072,98072,3776,11839,83564,0,5439,4909,1759,1476,0,914,-313,0,-5673,6853,12526,3091,0,813,3562,2360,-389,578,6156,6735
27,201012,CY,010950,205296,12704,8133,956,976,269,6585,6062,59,8694,1643,0,7051,7051,0,380428,233610,113781,77049,37419,146817,131880,566,213273,180868,91787,82732,32404,167155,167155,11660,71968,59718,0,7323,7051,3956,1835,52,1475,-2210,0,-4953,4884,9837,9483,0,-2057,3194,4027,-1223,313,37106,37419
28,201012,CY,251270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,201012,CY,009540,224052,46703,34394,9503,10254,804,8600,6762,12362,47844,10232,0,37611,37611,0,1071443,430517,72779,230900,26842,640925,322242,11951,589253,516470,69967,99646,72783,482190,482190,15200,116480,343913,0,6880,37611,24931,4400,522,18890,-36772,0,-30477,2575,33053,3718,0,23516,56879,31241,-2122,-80,26923,26842
30,201012,CY,011170,71890,11070,9038,1023,538,499,1724,1943,873,10178,2335,0,7844,7844,0,251895,95914,18182,32280,15856,155982,82481,-608,84437,49632,1875,32293,34804,167459,167459,6372,18944,136530,0,8054,7844,3385,2013,23,2291,-883,0,-15420,24166,39588,3317,0,4870,7595,2247,-478,-2496,18352,15856
31,201012,CY,030200,202334,202334,20533,1668,5532,5049,3015,5173,657,15169,3452,0,11719,11719,0,963386,256570,20564,155934,48602,706817,552867,43767,534389,237841,5700,140942,296548,428996,428996,62580,57976,361271,0,32535,11719,38778,26517,3504,3000,-14960,0,-28081,5062,33141,25562,0,-8411,13039,16585,-4864,-3955,52557,48602
32,201012,CY,032640,79747,79747,1293,455,1289,1250,5261,56,20,5682,-18,0,5701,5700,1,333206,81496,7331,51175,17977,251711,191673,24171,174522,104261,14830,57600,70262,158684,158623,102960,33432,50375,61,12836,5701,15231,10082,2453,5453,-820,-1823,-10931,2122,13053,11831,0,1988,17250,14068,-1195,3892,14086,17977
33,201012,CY,018880,17974,2605,1040,221,101,40,829,214,727,2503,479,0,2026,2026,0,58811,22579,2585,13301,4831,36231,12973,77,16936,16275,275,12986,659,41875,41875,2136,2221,34920,0,1728,2026,915,583,4,942,-270,0,-408,829,1238,948,0,-1255,152,700,-707,65,4766,4831
34,201012,CY,002790,1048,1027,978,102,0,0,1,0,0,1081,50,0,1030,1030,0,62720,11505,0,279,2605,51216,3361,-3410,4343,228,0,164,4115,58378,58378,1780,33969,27467,0,179,1030,5,4,0,1013,157,0,338,632,294,44,0,-133,0,0,-133,385,2221,2605
35,201012,CY,034220,255115,37307,16886,2409,2885,997,14834,18771,182,12656,1064,0,11592,11564,29,913591,366836,86794,138333,51315,546754,468372,17566,474042,329223,34078,232120,144819,439549,438807,71564,90044,279052,742,48835,11592,39942,27565,1689,3287,3027,-2437,-45151,54191,99682,49424,337,4081,30391,24520,-1789,8131,43185,51315
36,201012,CY,021240,15191,10250,2288,36,177,177,91,95,222,2365,594,0,1771,1771,0,55107,22507,2493,8245,3103,32600,17196,5343,26833,19279,3247,7252,7554,28274,28274,1628,5642,22530,0,3138,1771,2394,1316,222,320,-705,0,-2965,366,3331,2231,0,-205,9589,9027,-768,-74,3177,3103
37,201012,CY,035250,13137,8196,5712,470,150,0,80,478,-79,5557,1340,0,4217,4217,0,96884,40872,69,683,2464,56011,45478,4,18586,17723,0,14386,863,78297,78297,4280,5116,74718,0,4914,4217,992,593,0,155,-140,0,-3890,8408,12296,2593,0,-2127,0,200,-1927,-1103,3566,2464
38,201012,CY,086280,58340,4802,2269,154,195,129,860,849,991,3228,571,0,2656,2656,0,78794,42776,9041,20373,12316,36017,16839,524,39202,31224,5263,20371,7978,39590,39590,752,6144,29686,0,1875,2656,370,246,34,1038,-114,0,-991,164,1155,1095,0,-439,1,216,-225,443,11872,12316
39,201012,CY,267250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,201012,CY,000720,100046,10461,5843,1040,672,431,3366,3744,1235,7067,1762,0,5304,5304,0,338207,207158,26013,95084,49406,131049,18892,237,201712,164011,12799,80158,37698,136496,136496,22292,33129,71098,0,5955,5304,5733,354,41,4044,-1037,0,-1565,1646,3213,359,0,-734,12993,13059,-669,3658,45748,49406
41,201012,CY,097950,39627,11682,2069,6758,1450,429,670,1108,1448,8385,1520,0,6865,6865,0,189943,56910,16914,16908,14963,133034,85454,1017,90639,58039,18719,20490,32600,99304,99304,2778,29747,33622,0,-679,6865,2952,980,56,8280,-2216,0,4731,6844,2112,1447,0,-4085,584,4193,-474,-33,14991,14959
42,201012,CY,271560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,201012,CY,078930,9286,9268,8826,19,345,345,413,0,0,8912,903,0,8010,8010,0,217482,3222,0,429,1420,214262,16705,-3128,38178,12465,2846,1267,25712,179306,179306,18940,52324,101520,0,1457,8010,117,68,8,8996,2326,0,-238,0,238,0,0,-1048,3115,3216,-948,171,1249,1420
44,201012,CY,028300,175,16,-21,8,14,12,2,2,-217,-245,4,0,-249,-249,0,2189,584,11,322,88,1603,126,32,507,500,28,181,7,1681,1681,2209,3343,-3388,0,-10,-249,238,3,0,0,2,0,-32,29,63,10,0,41,84,42,0,-3,90,88
45,201012,CY,010140,130539,13782,9973,35947,34184,1581,1493,2022,286,11491,2607,0,8885,8885,0,751386,483853,19921,201182,29925,267534,169482,4403,617097,495389,65602,85474,121708,134290,134290,46200,19967,88841,0,9436,8885,38553,2789,199,34835,-3166,-12619,-6926,922,7847,3682,0,-3761,3408,6089,-1079,-1249,31175,29925
46,201012,CY,003670,7561,1098,701,35,0,0,25,39,5,725,164,0,561,561,0,12247,10004,2611,4381,1121,2243,1529,89,3750,3213,60,2556,537,8496,8496,1180,948,6334,0,558,561,182,76,13,8,-175,0,-531,479,1011,168,0,-44,1,0,-44,-17,1141,1124
47,201012,CY,180640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,201012,CY,011070,41035,5153,1532,343,821,606,1222,1190,0,1087,-173,698,1957,1955,2,154084,65648,13945,33873,13699,88434,78450,4159,100819,59308,11001,36612,41513,53263,53410,3873,30113,19833,-147,460,0,4055,2714,121,364,-3734,-585,-11317,1094,14693,13289,2280,10257,14063,3746,-60,-641,14669,14028
49,201012,CY,008770,14524,6577,780,33,193,193,126,113,22,655,157,0,497,497,0,45110,14354,8361,1765,2880,30755,18055,6,22867,9959,1357,5335,12909,22242,22242,8000,8359,5901,0,555,497,456,307,0,32,-367,0,-704,108,812,406,0,59,969,811,-98,-89,2969,2880
50,201012,CY,004020,101982,14825,10376,882,2008,1749,2180,1404,1490,11516,1374,0,10142,10142,0,693881,191255,81133,40960,42567,502625,445474,1438,403699,189411,69889,79378,214288,290181,290181,17064,28185,211074,0,-1543,10142,5180,3975,11,2495,-14371,0,-14801,26489,41290,21747,0,18154,43279,24707,-420,1808,40758,42567
51,201012,CY,161390,33544,9696,3685,256,312,113,2131,1073,886,5570,1295,0,4275,4275,0,126080,54847,15461,18556,14571,71232,49489,395,36489,26932,0,19909,9558,89591,89591,3044,24960,59468,0,6964,4275,2425,1795,29,1097,1360,0,-6265,58,6323,1832,0,-1621,4,1117,-508,-921,15493,14571
