,Date,구분,코드,매출,매출총이익,영업이익,금융수익,금융원가,이자비용,기타수익,기타비용,종속/관계기업손익,세전계속사업이익,법인세비용,중단영업이익,당기순이익,지배주주순이익,비지배주주순이익,자산총계,유동자산,재고자산,매출채권및,현금및현금성자산,비유동자산,유형자산,무형자산,부채총계,유동부채,단기차입금,매입채무및,비유동부채,자본총계,지배주주지분,자본금,자본잉여금,이익잉여금,비지배주주지분,영업활동현금흐름,당기손순익,현금유출없는비용가산,감가상각비,무형자산상각비,현금유입없는수익차감,운전자본변동,기타영업활동현금흐름,투자활동현금흐름,투자활동현금유입,투자활동현금유출,유형자산의증가,기타투자활동현금흐름,재무활동현금흐름,재무활동현금유입,재무활동현금유출,기타재무활동현금흐름,현금및현금성자산증가,기초현금및현금성자산,기말현금및현금성자산
0,200512,CY,005930,574577,172995,80598,2629,2492,422,12774,6392,1589,88705,12303,0,76402,76402,0,1875143,517633,116504,92640,30748,1357508,933295,17686,393825,311111,0,275848,82714,1481318,1481318,35900,253979,1364643,0,127904,76402,69838,49510,1095,15172,-3165,0,-99453,45502,144956,100807,0,-27495,2494,21494,-8494,958,29790,30748
1,200512,CY,000660,57533,21476,14300,1277,2273,1606,3672,4173,2436,15239,-2935,0,18174,18174,0,369284,92836,18056,38510,20064,276448,201981,24852,154085,70892,8076,59270,83194,215199,215199,90132,20284,107134,0,26817,18174,16769,10778,512,5103,-3024,0,-21163,5911,27074,25523,0,-240,17064,17304,0,5414,14651,20064
2,200512,CY,207940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,200512,CY,035420,3574,2329,1315,284,774,1,11,77,-242,516,426,0,92,92,0,14232,7399,0,2113,2148,6834,1756,315,3606,3456,0,1811,149,10627,10627,312,4824,5917,0,1286,92,1473,86,24,331,54,0,357,4609,4252,528,0,-331,0,331,0,1310,838,2148
4,200512,CY,051910,74252,13173,4217,381,1274,948,906,1654,2100,4677,675,0,4003,4003,0,227142,64586,24565,25163,9866,162556,98259,5010,135008,78270,5978,42662,56738,92134,92134,14616,29584,48604,0,4712,4003,6424,3445,277,3000,-2714,0,-4293,2225,6519,4515,0,-2660,2703,4263,-1099,-2242,12109,9866
5,200512,CY,005380,273837,51980,13842,9653,4109,1629,8166,7389,7229,27390,3903,0,23488,23488,0,995178,333760,49650,68284,35733,661419,353111,31441,431714,270913,26547,187403,160801,563466,563466,59253,215180,319510,0,26810,23488,23843,7658,1894,15134,-5387,0,-12804,58233,71036,12534,0,-6039,77053,79824,-3268,7966,27767,35733
6,200512,CY,068270,359,70,32,0,5,5,4,1,0,30,3,0,26,26,0,1171,593,45,428,75,577,539,0,619,339,212,116,279,552,552,68,142,342,0,17,26,39,33,0,0,-45,0,-100,23,123,107,0,92,104,11,0,10,63,73
7,200512,CY,006400,57188,7633,1047,399,253,99,783,824,729,1883,-518,0,2401,2401,0,224341,59597,16782,20234,15775,164744,88271,1863,47410,31034,0,29268,16377,176931,176931,9628,50809,125831,0,4296,2401,7021,4505,55,2269,-2857,0,-797,2698,3494,2815,0,-2390,37,1335,-1092,1579,14195,15775
8,200512,CY,012330,75478,14701,7860,644,634,421,286,330,2670,10494,2182,0,8312,8312,0,201700,82180,14820,47642,17041,119521,35989,5592,95659,64624,0,49764,31035,106043,106043,17289,10337,81514,0,6720,8312,2475,601,230,3772,-293,0,-2627,830,3457,1517,0,-2805,1004,2532,-1277,1287,15754,17041
9,200512,CY,028260,13057,1570,1343,144,212,182,29,47,3,1258,330,0,928,928,0,138065,15296,792,5509,3451,122767,50670,45,73387,16393,1844,6726,56993,64676,64676,500,10996,24600,0,1517,928,542,356,0,20,68,0,-1236,3861,5097,677,0,-1444,23645,25088,0,-1161,4612,3451
10,200512,CY,051900,9678,5192,704,10,54,25,486,145,5,1004,286,0,719,719,0,25540,9563,2646,5025,1196,15977,12534,625,12618,10713,3840,6226,1904,12923,12923,3544,3892,5593,0,535,719,555,254,36,499,-238,0,-80,301,381,352,0,-386,1,253,-134,69,1126,1196
