,Date,구분,코드,매출,매출총이익,영업이익,금융수익,금융원가,이자비용,기타수익,기타비용,종속/관계기업손익,세전계속사업이익,법인세비용,중단영업이익,당기순이익,지배주주순이익,비지배주주순이익,자산총계,유동자산,재고자산,매출채권및,현금및현금성자산,비유동자산,유형자산,무형자산,부채총계,유동부채,단기차입금,매입채무및,비유동부채,자본총계,지배주주지분,자본금,자본잉여금,이익잉여금,비지배주주지분,영업활동현금흐름,당기손순익,현금유출없는비용가산,감가상각비,무형자산상각비,현금유입없는수익차감,운전자본변동,기타영업활동현금흐름,투자활동현금흐름,투자활동현금유입,투자활동현금유출,유형자산의증가,기타투자활동현금흐름,재무활동현금흐름,재무활동현금유입,재무활동현금유출,기타재무활동현금흐름,현금및현금성자산증가,기초현금및현금성자산,기말현금및현금성자산
0,1999,Y,005930,320877,106113,53760,5363,14494,11176,11314,15013,608,41538,9681,0,31857,31753,104,291786,104920,34831,44191,4533,186866,114135,3216,160039,106458,23337,54817,53582,131747,130847,8755,57015,51903,900,71948,31753,44605,30337,653,6207,1796,0,-47758,64262,112020,35235,0,-27875,137835,163891,-1819,-4601,9133,4533
1,1999,Y,000660,95577,19882,8079,1134,12626,12547,9769,4279,215,2293,-310,0,2603,1990,613,257851,53007,21982,17902,6616,204844,128825,41017,173074,84692,27815,26012,88382,84777,80211,24697,65922,4904,4566,17355,1990,24722,16563,3001,7601,-1756,0,-26565,110888,137453,16439,0,10031,164470,154439,0,1668,4948,6616
2,1999,Y,207940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1999,Y,035420,18,10,1,1,0,0,0,0,0,2,0,0,2,2,0,119,97,0,5,64,22,11,2,11,11,0,8,0,108,108,8,98,2,0,8,2,2,1,0,0,4,0,-50,0,50,12,0,107,107,0,0,64,0,64
4,1999,Y,051910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1999,Y,005380,244494,59669,9652,4955,11555,10800,14222,9757,30,7547,-562,0,8109,5488,2622,253857,76568,28380,20726,5533,177290,130440,13592,161467,96211,15325,60843,65256,92390,71127,13734,50481,9984,21263,14210,5488,29245,9928,1691,9153,-11370,0,-30911,63689,94599,9570,0,12450,134032,121570,-12,442,5092,5533
6,1999,Y,068270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1999,Y,006400,48303,12576,7888,832,2844,2517,2046,5512,117,2527,450,0,2076,1884,192,52053,19672,3414,7112,5141,32381,23962,727,31491,18422,2154,7253,13069,20562,20006,2402,12673,5767,557,9883,1884,9034,4810,216,884,-152,0,-2211,25061,27272,3464,0,-4594,4412,8743,-262,3014,2126,5141
8,1999,Y,012330,16033,1194,-69,634,1356,1317,2158,1819,155,-297,-104,0,-193,-155,-38,14693,4455,738,2359,189,10237,5086,131,8396,5619,1244,1875,2777,6297,6292,3947,2100,-16,5,476,-155,2297,491,197,1693,26,0,-4635,52843,57478,2569,0,1736,28081,26345,0,-2421,2610,189
9,1999,Y,028260,5955,830,441,42,531,531,144,206,192,82,24,0,59,59,0,13994,825,120,509,107,13169,11261,200,10119,3901,138,2227,6218,3875,3875,125,2950,830,0,344,59,548,298,17,310,48,0,-230,475,705,487,0,-75,16079,16155,0,45,62,107
10,1999,Y,051900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1999,Y,017670,44419,44419,3072,857,1261,1256,3297,2149,34,3850,1012,0,2838,2822,16,62639,17443,199,10914,855,45196,24418,667,25274,15058,3505,8409,10215,37365,37214,417,20941,13699,152,11310,2822,9522,7091,0,700,-334,0,-21283,4553,25836,11238,0,10758,22877,12054,-66,785,70,855
12,1999,Y,005490,127010,26965,20108,3624,4786,4395,9060,4992,-477,22537,6984,0,15553,15544,10,196899,59825,16763,20886,5180,137074,108115,4234,104899,45244,10313,14554,59655,92001,90788,4824,38000,51932,1213,32755,15544,18304,13778,152,3619,2526,0,-6343,121462,127805,11723,0,-22665,63361,84839,-1187,3746,1434,5180
13,1999,Y,035720,77,47,-9,117,0,0,21,1,0,127,38,0,89,89,0,405,273,0,40,35,132,47,16,98,63,0,60,36,306,306,30,182,90,0,21,89,16,7,3,135,51,0,-180,20,200,49,0,193,208,15,0,35,0,35
14,1999,Y,000270,92853,20761,441,1895,2751,2165,10580,6960,2,3207,-578,0,3785,3783,2,83876,30192,12461,6911,1401,53684,44302,175,53799,31276,4666,23838,22523,30077,30077,22473,18239,-10523,0,-5830,3783,13230,4722,1047,7395,-15448,0,-9092,9976,19068,2639,0,14044,41641,27597,0,-1281,2682,1401
15,1999,Y,015760,157509,34745,25714,1374,10114,9719,7626,4123,1070,21548,6772,0,14776,14772,4,647655,33380,6041,17367,6166,614274,578586,4542,344404,105579,13661,48798,238825,303251,303215,31995,148040,124256,36,68422,14772,63108,48249,359,5121,-4336,0,-86543,12707,99250,85110,0,19391,86303,64126,-2786,1270,4896,6166
16,1999,Y,036570,80,58,36,1,0,0,0,0,0,37,6,0,31,31,0,101,70,0,17,29,31,9,9,33,31,0,25,1,68,68,18,22,29,0,49,31,7,5,1,0,11,0,-48,10,58,13,0,26,32,5,0,27,2,29
17,1999,Y,034730,3660,711,183,95,157,156,48,26,0,143,18,0,125,125,0,3607,846,169,627,3,2761,975,96,3123,1276,150,907,1848,484,484,100,28,355,0,623,125,508,432,22,71,60,0,-1445,3110,4555,1548,0,321,1248,917,-10,-501,504,3
18,1999,Y,018260,11869,2377,668,167,341,261,108,48,0,555,150,0,405,404,2,4998,1735,12,1076,445,3263,1268,39,3551,2564,9,1671,986,1447,1321,600,0,597,126,1321,404,1154,533,39,123,-114,0,74,13151,13077,287,0,-1022,3732,4694,-60,372,73,445
19,1999,Y,003550,52618,15090,6508,499,3563,3546,1622,1029,1682,5719,1695,0,4024,3737,287,64306,14826,4106,8368,1785,49480,31215,927,41192,24546,5975,9151,16646,23114,21478,5537,11226,4291,1636,10481,3737,5760,3662,284,2909,3893,0,-4829,6669,11497,2896,0,-5487,15149,20637,0,165,1619,1785
