,Date,구분,코드,매출,매출총이익,영업이익,금융수익,금융원가,이자비용,기타수익,기타비용,종속/관계기업손익,세전계속사업이익,법인세비용,중단영업이익,당기순이익,지배주주순이익,비지배주주순이익,자산총계,유동자산,재고자산,매출채권및,현금및현금성자산,비유동자산,유형자산,무형자산,부채총계,유동부채,단기차입금,매입채무및,비유동부채,자본총계,지배주주지분,자본금,자본잉여금,이익잉여금,비지배주주지분,영업활동현금흐름,당기손순익,현금유출없는비용가산,감가상각비,무형자산상각비,현금유입없는수익차감,운전자본변동,기타영업활동현금흐름,투자활동현금흐름,투자활동현금유입,투자활동현금유출,유형자산의증가,기타투자활동현금흐름,재무활동현금흐름,재무활동현금유입,재무활동현금유출,기타재무활동현금흐름,현금및현금성자산증가,기초현금및현금성자산,기말현금및현금성자산
0,2016,Y,005930,2018667,815890,292407,113856,107066,5878,32383,24638,195,307137,79876,0,227261,224157,3104,2621743,1414297,183535,278004,321114,1207446,914730,53440,692113,547041,127468,312233,145072,1929630,1864243,8975,44039,1930863,65387,473856,227261,367817,193125,14004,60272,-11810,-49140,-296587,83882,380469,241430,0,-86695,24060,79608,-31147,94747,226367,321114
1,2016,Y,000660,171980,64108,32767,8149,8463,1201,524,1040,228,32165,2560,0,29605,29538,67,322160,98390,20262,32741,6138,223770,187774,19156,81925,41608,0,30319,40316,240235,240170,36577,41437,170666,66,55489,29605,51788,41339,3226,1934,-14590,-9379,-62305,2928,65232,59564,0,1169,20803,16105,-3530,-5619,11757,6138
2,2016,Y,207940,2946,265,-304,143,868,193,12,0,-1292,-2309,-541,0,-1768,-1768,0,75330,14614,1642,756,2303,60716,10910,140,34506,24765,0,1397,9741,40824,40824,1654,24873,14247,0,-627,-1768,2730,558,44,618,-735,-235,-13728,0,13728,1630,0,16313,16824,511,0,1958,345,2303
3,2016,Y,035420,40226,40226,11020,667,378,61,1020,918,-94,11318,3609,-118,7591,7493,98,63706,41999,103,7193,17262,21707,8633,1121,22410,18039,2273,9808,4371,41296,35947,165,12172,38102,5349,11640,7591,7577,1457,173,1335,883,-3076,-9417,959,10376,1538,0,6978,16080,8780,-321,9128,8134,17262
4,2016,Y,051910,206593,40642,19919,1799,3002,769,5406,7486,-38,16598,3788,0,12810,12811,-1,204871,92269,29652,37587,14744,112601,96801,8321,64361,54469,16339,28877,9892,140510,139374,3695,11578,124628,1136,25167,0,19526,12824,543,1471,-3821,-5665,-17368,10021,27389,13985,0,-10073,6249,12857,-3465,-2306,17049,14744
5,2016,Y,005380,936490,176893,51935,11112,6780,2721,11779,12270,17294,73071,15874,0,57197,54064,3132,1788359,475840,105238,79337,78901,794683,294057,45862,1064914,436098,86008,162452,628816,723446,671897,14890,42026,643614,51549,9970,57197,133527,21646,11942,21874,-135651,-23229,-63118,9234,72351,29712,0,56914,275689,207929,-10845,5586,73315,78901
6,2016,Y,068270,6706,3966,2497,82,179,141,83,195,6,2293,489,0,1805,1780,25,30219,12541,1848,7613,2684,17679,8679,8483,8230,6103,3440,794,2127,21990,20536,1166,7476,11687,1453,2509,1805,1975,399,487,83,-736,-452,-1625,162,1810,141,23,287,2723,2205,-232,1185,1499,2684
7,2016,Y,006400,52008,7506,-9263,2856,2976,351,5225,6499,2452,-8207,578,10896,2111,2194,-83,149003,39583,7291,9295,10117,109420,25038,9417,39362,22128,1840,14771,17234,109641,107221,3567,50312,49947,2420,-13095,2111,22650,3605,945,21150,-14129,-2577,18543,32199,13657,8326,0,-8187,6240,13700,-727,-2763,12880,10117
8,2016,Y,012330,382617,52957,29047,3620,1874,418,2645,3227,10900,41112,10639,0,30473,30378,95,417116,182631,28301,72346,20493,234485,85164,9610,131536,88334,14534,63190,43202,285580,284945,4911,14050,275209,635,20178,30473,22489,5774,689,13542,-12934,-6308,-21245,162,21407,12961,0,-3363,5093,5139,-3317,-4486,24979,20493
9,2016,Y,028260,281027,33317,1395,3204,3545,2092,14993,13640,-1510,898,689,0,208,1074,-865,444585,133586,13128,68857,26985,311000,52812,16013,233528,147049,18658,49433,86479,211057,183016,191,104683,52300,28041,13554,208,20227,4996,0,13474,7152,-559,-8121,12064,20184,4847,0,1224,28465,26374,-867,6321,20664,26985
